startyear;endyear;normalization;learningRate;lambdaValue;PCE;R2;ResBlockWidth;numBlocks;dense;af
2009;2019;None;low;0.3;1.518073320388794;0.08461240856690411;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.3469761610031128;0.09608676937924836;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.6640195846557617;0.11833596216072717;3;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.6197974681854248;0.10284855576981648;5;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.7425053119659424;0.11011448223778757;7;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.5262877941131592;0.10107762309523356;3;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.6836793422698975;0.11537482611230253;5;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.730779767036438;0.10355037723629734;7;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.465134620666504;0.09218191543955694;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.4095444679260254;0.09143195733361557;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.6010053157806396;0.09604131017441514;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.415520191192627;0.09432632334315487;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.435119867324829;0.09332293910128649;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.5038055181503296;0.09535525488333375;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
